Unnamed: 0,Index,business_status,geometry,name_g,place_id,types,address_g,rating_g,total_reviews_g,price_level_g,address_g_backup
480,2066,OPERATIONAL,"{'lat': 45.4361117, 'lng': 9.2400653}",Santa Giulia Pizzeria Con Cucina...,ChIJ-56Gv8DFhkcRybmWBU5gL3U,"['restaurant', 'point_of_interest', 'food', 'establishment']",francesco pizzolpasso,4.0,168.0,2.0,"Via Francesco Pizzolpasso, 1, Milano"
482,2070,OPERATIONAL,"{'lat': 45.436186, 'lng': 9.240737}",Kimos Pizzeria,ChIJa6tiVMDFhkcRlrlw87bs7-k,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",bruno cassinari,3.8,266.0,1.0,"Via Bruno Cassinari, 3, Milano"
490,2097,OPERATIONAL,"{'lat': 45.4366667, 'lng': 9.154403499999999}",Rosticceria,ChIJzQZ_fZbDhkcRIAGvPhhpb04,"['meal_takeaway', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",voltri,4.8,11.0,,"Via Voltri, Milano"
493,2105,OPERATIONAL,"{'lat': 45.4369357, 'lng': 9.157887899999999}",Mara Pizza & Sfizi Pizza Da Asporto,ChIJGz66_ZPDhkcRfbGnlcXUR9w,"['restaurant', 'food', 'point_of_interest', 'establishment']",famagosta,4.4,13.0,,"Viale Famagosta, 20, Milano"
495,2115,OPERATIONAL,"{'lat': 45.43679710000001, 'lng': 9.1684618}",Acafè,ChIJ1axCEfzDhkcRQWzRvZT-FsY,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",famagosta,3.5,54.0,,"Viale Famagosta, Milano"
497,2122,OPERATIONAL,"{'lat': 45.436602, 'lng': 9.175002000000001}",Naviglio Restaurant,ChIJncAwi3XEhkcRGa-86OfV2o4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",francesco carrara,4.1,890.0,1.0,"Piazza Francesco Carrara, 23, Milano"
499,2136,OPERATIONAL,"{'lat': 45.4369145, 'lng': 9.1784461}",Pizzeria Magica,ChIJ_1lBTnTEhkcR0pq1G2E80L8,"['restaurant', 'food', 'point_of_interest', 'establishment']",lodovico montegani,4.5,262.0,1.0,"Via Lodovico Montegani, 5, Milano"
504,2155,OPERATIONAL,"{'lat': 45.4370469, 'lng': 9.1940067}",Malastrana,ChIJKWFzE2vEhkcR6iv3DJBq2a4,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",bernardino verro,4.2,541.0,2.0,"Via Bernardino Verro, 60, Milano"
508,2162,OPERATIONAL,"{'lat': 45.4365533, 'lng': 9.200329999999997}",Vermar di Lupo Giuseppe F. C. Sas,ChIJ-V9LWkDEhkcR6VyrALm4uww,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe ripamonti,3.0,1.0,,"Via Giuseppe Ripamonti, 150, Milano"
512,2179,OPERATIONAL,"{'lat': 45.4368244, 'lng': 9.2129224}",5 Sensi Ristorante,ChIJv8yK00nEhkcR2VswVlKu-98,"['restaurant', 'point_of_interest', 'food', 'establishment']",marco dagrate,4.1,16.0,,"Via Marco D'Agrate, Milano"
513,2181,OPERATIONAL,"{'lat': 45.43672189999999, 'lng': 9.214046600000001}",Kebapçi turksse,ChIJA9O2MQjFhkcR0eDvSSWJU1Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",marco dagrate,4.5,57.0,,"Via Marco D'Agrate, 15, Milano"
514,2182,OPERATIONAL,"{'lat': 45.4367885, 'lng': 9.214267699999997}",Turkish Kebap Pizza,ChIJ06Tf4EnEhkcRikZWR9OfPJM,"['restaurant', 'food', 'point_of_interest', 'establishment']",italy,,,,Italy
515,2187,OPERATIONAL,"{'lat': 45.43674339999999, 'lng': 9.216320299999998}",Pizza in Piazza,ChIJJfNcCErEhkcRr5YMOE66rvs,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",marco dagrate,4.2,111.0,,"Via Marco D'Agrate, 1, Milano"
516,2194,OPERATIONAL,"{'lat': 45.4372207, 'lng': 9.2170494}",Ristorante Contigo Peru,ChIJO7Me8zXEhkcRNJNGGQc3ISY,"['restaurant', 'point_of_interest', 'food', 'establishment']",bessarione,3.8,330.0,1.0,"Via Bessarione, 46, Milano"
517,2201,OPERATIONAL,"{'lat': 45.43726770000001, 'lng': 9.2169244}",Pizza Italia 3,ChIJiXLw8jXEhkcRtgdCR6O4mwA,"['restaurant', 'point_of_interest', 'food', 'establishment']",bessarione,4.2,16.0,,"Via Bessarione, 46, Milano"
519,2216,OPERATIONAL,"{'lat': 45.4371229, 'lng': 9.230673200000002}",Ristorante La Plancia,ChIJnzUcScjFhkcRRdEatWEKBe0,"['restaurant', 'point_of_interest', 'food', 'establishment']",giovanni battista cassinis,4.2,801.0,2.0,"Via Giovanni Battista Cassinis, 13, Milano"
530,2271,OPERATIONAL,"{'lat': 45.4375215, 'lng': 9.1540688}",Saray Döner Kebap,ChIJO2vB05XDhkcR8fealjaPNpo,"['restaurant', 'point_of_interest', 'food', 'establishment']",guglielmo miani,3.7,95.0,,"Piazza Guglielmo Miani, 4, Milano"
531,2272,OPERATIONAL,"{'lat': 45.437574, 'lng': 9.1540751}",Alice Pizza Miani,ChIJe-zJ5MPDhkcRN4n2thh_UrI,"['restaurant', 'point_of_interest', 'food', 'establishment']",guglielmo miani,2.9,24.0,2.0,"Piazza Guglielmo Miani, 4, Milano"
533,2289,OPERATIONAL,"{'lat': 45.4375153, 'lng': 9.15871}",Ristorante Stella Marina Famagosta,ChIJrw4Q-tbDhkcRQAjxiF7CjN8,"['restaurant', 'food', 'point_of_interest', 'establishment']",famagosta,4.2,91.0,1.0,"Viale Famagosta, 31, Milano"
536,2315,OPERATIONAL,"{'lat': 45.43802789999999, 'lng': 9.178476200000002}",Turkish Kebap - Pizza,ChIJ03ti-3TEhkcRbpSNm7AxjOE,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni da cermenate,4.1,22.0,,"Viale Giovanni da Cermenate, 25, Milano"
538,2319,OPERATIONAL,"{'lat': 45.43800539999999, 'lng': 9.179504300000001}",Sapurì French Tacos,ChIJe48_aTXFhkcRQgRjkj-9_z4,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni da cermenate,5.0,5.0,,"Viale Giovanni da Cermenate, 35, Milano"
539,2326,OPERATIONAL,"{'lat': 45.4379539, 'lng': 9.184729599999999}",Pizzeria Al Ceppo Folle,ChIJe2Ox6XLEhkcRTQeaGiQJ3RA,"['restaurant', 'point_of_interest', 'food', 'establishment']",santampellio,4.2,1634.0,1.0,"Via Sant'Ampellio, 16, Milano"
540,2327,OPERATIONAL,"{'lat': 45.4381226, 'lng': 9.184555200000002}",La Birrofila Brewpub,ChIJR-xL3XLEhkcRYGD20dt98Lk,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",santampellio,4.3,771.0,2.0,"Via Sant'Ampellio, 14, Milano"
542,2332,OPERATIONAL,"{'lat': 45.4378015, 'lng': 9.193011799999999}",Dolly,ChIJ34IOXGvEhkcRMAhem6cjpzo,"['cafe', 'bar', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",bernardino verro,4.3,65.0,1.0,"Via Bernardino Verro, 48, Milano"
545,2374,OPERATIONAL,"{'lat': 45.43812399999999, 'lng': 9.224577600000002}",Pizzeria Demus,ChIJYZGQCMvFhkcRsGtIqzRfoLg,"['restaurant', 'food', 'point_of_interest', 'establishment']",enrico martini,4.1,652.0,1.0,"Viale Enrico Martini, 15, Milano"
546,2375,OPERATIONAL,"{'lat': 45.4381329, 'lng': 9.224545599999999}",Ristorante pizzeria,ChIJQWhop8HFhkcRKjoxrJKKUqc,"['restaurant', 'food', 'point_of_interest', 'establishment']",enrico martini,,,,"Viale Enrico Martini, 15, Milano"
549,2392,OPERATIONAL,"{'lat': 45.4375571, 'lng': 9.243525300000002}",Pizzeria Acqua Farina e Sale,ChIJd7A0z8HFhkcR_Qi96JE6lzg,"['restaurant', 'food', 'point_of_interest', 'establishment']",bruno cassinari,3.9,235.0,1.0,"Via Bruno Cassinari, 26, Milano"
550,2393,OPERATIONAL,"{'lat': 45.4378517, 'lng': 9.243312699999999}",DATTERINO,ChIJJWAr7ITFhkcRnGFMXUg-iM4,"['restaurant', 'food', 'point_of_interest', 'establishment']",bruno cassinari,3.8,12.0,,"Via Bruno Cassinari, 23, Milano"
551,2394,OPERATIONAL,"{'lat': 45.4380433, 'lng': 9.2435345}",Nuova Milano,ChIJbbNzv8HFhkcR4M7A0GIHgxM,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",bruno cassinari,4.3,542.0,2.0,"Via Bruno Cassinari, 25/27, Milano"
557,2421,OPERATIONAL,"{'lat': 45.43884389999999, 'lng': 9.149313399999999}",Ristorante Musikahan,ChIJJVf5_jDEhkcRzD1JRSHzaXs,"['restaurant', 'point_of_interest', 'food', 'establishment']",bari,4.4,235.0,1.0,"Via Bari, 11/l, Milano"
558,2422,OPERATIONAL,"{'lat': 45.43877129999999, 'lng': 9.1492786}",Fuoripizza Senza Glutine a Domicilio,ChIJAQDwX77DhkcR8ZSQPxQ-x7c,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",bari,3.4,71.0,,"Via Bari, 11/N, Milano"
559,2423,OPERATIONAL,"{'lat': 45.43877029999999, 'lng': 9.1493295}",Pizzeria Sant'Andrea,ChIJhbmFX77DhkcRRx5y1eyBNLs,"['restaurant', 'point_of_interest', 'food', 'establishment']",bari,3.2,25.0,,"Via Bari, 11, Milano"
561,2429,OPERATIONAL,"{'lat': 45.43830080000001, 'lng': 9.155029500000001}",The Oasis Take Away,ChIJxfIVaarDhkcRkKj1us1nrig,"['restaurant', 'point_of_interest', 'food', 'establishment']",biella,5.0,6.0,,"Via Biella, 28, Milano"
563,2438,OPERATIONAL,"{'lat': 45.4391121, 'lng': 9.1553082}",Pizzeria d'asporto Il Mago,ChIJzxWGU5TDhkcRxu8CT9ucsHs,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",modica,4.0,78.0,,"Via Modica, 1, Milano"
564,2439,OPERATIONAL,"{'lat': 45.4391121, 'lng': 9.1553082}",Pizzeria D'Asporto di Marfella Nino,ChIJ-UBlU5TDhkcR06XWiVlsfD0,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",modica,3.9,26.0,,"Via Modica, 1, Milano"
566,2455,OPERATIONAL,"{'lat': 45.4390717, 'lng': 9.1786104}",Il Gabbiano,ChIJmQn52HTEhkcR-a8QBfn-xyI,"['restaurant', 'point_of_interest', 'food', 'establishment']",giuseppe meda,4.1,138.0,1.0,"Via Giuseppe Meda, 47, Milano"
567,2463,OPERATIONAL,"{'lat': 45.4388285, 'lng': 9.1820063}",Nour pizze,ChIJGYFQQ3PEhkcRf1y1vavURiU,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",francesco brioschi,4.7,109.0,1.0,"Via Francesco Brioschi, 91, Milano"
571,2483,OPERATIONAL,"{'lat': 45.438241, 'lng': 9.200086}",Gelateria Ice land caffé,ChIJgRTBij_EhkcRrqXuQhlVXkM,"['restaurant', 'point_of_interest', 'food', 'store', 'establishment']",giuseppe ripamonti,4.1,181.0,,"Via Giuseppe Ripamonti, 130, Milano"
573,2491,OPERATIONAL,"{'lat': 45.43895359999999, 'lng': 9.199895499999998}",Pepe Nero Via Ripamonti,ChIJGZhdqOTFhkcRlN8XnOr99oI,"['restaurant', 'point_of_interest', 'food', 'establishment']",giuseppe ripamonti,4.5,798.0,2.0,"Via Giuseppe Ripamonti, 118, Milano"
574,2496,OPERATIONAL,"{'lat': 45.4382294, 'lng': 9.2164965}",Rinconcito Huaralino 2,ChIJW4Ylu5HFhkcRJxaw2W4hM_Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",bessarione,4.7,97.0,,"Via Bessarione, 32, Milano"
575,2498,OPERATIONAL,"{'lat': 45.4389165, 'lng': 9.216152899999999}",ristorante samarkand,ChIJOzxep5fBhkcRMjiEjIxvCCg,"['restaurant', 'point_of_interest', 'food', 'establishment']",riva di trento,4.4,199.0,,"Via Riva di Trento, 2, Milano"
576,2501,OPERATIONAL,"{'lat': 45.4384314, 'lng': 9.2203803}",Ristorante Baghdad,ChIJyaYZLhPFhkcRYNJy3ffJnnI,"['restaurant', 'food', 'point_of_interest', 'establishment']",polesine,4.7,134.0,,"Via Polesine, 5, Milano"
577,2503,OPERATIONAL,"{'lat': 45.43896050000001, 'lng': 9.2216016}",Due Amici,ChIJgRjX12_FhkcRsaTbaNDVFz8,"['restaurant', 'food', 'point_of_interest', 'establishment']",polesine,4.3,18.0,,"Via Polesine, 21, Milano"
578,2504,OPERATIONAL,"{'lat': 45.43896050000001, 'lng': 9.2216016}",Pizzaria e kebap da sporto,ChIJlaNMTNXFhkcRWAGkSYeyvC0,"['restaurant', 'food', 'point_of_interest', 'establishment']",polesine,5.0,1.0,,"Via Polesine, 21, Milano"
579,2508,OPERATIONAL,"{'lat': 45.4389911, 'lng': 9.224521200000002}",Pizzeria ViVà,ChIJgWipGsvFhkcRuMZXalPD9KQ,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",enrico martini,4.1,1475.0,1.0,"Viale Enrico Martini, 9, Milano"
580,2511,OPERATIONAL,"{'lat': 45.4390269, 'lng': 9.224690500000001}",BBQ-1,ChIJX0pNbcHFhkcRpANKmx9J_ws,"['restaurant', 'point_of_interest', 'food', 'establishment']",enrico martini,4.3,61.0,,"Viale Enrico Martini, 9, Milano"
583,2518,OPERATIONAL,"{'lat': 45.4382996, 'lng': 9.2280313}",EURO DONER&PIZZA,ChIJxwhJl4fFhkcRIKdMF4SIml8,"['restaurant', 'point_of_interest', 'food', 'establishment']",carlo marochetti,5.0,2.0,,"Via Carlo Marochetti, 25, Milano"
584,2533,OPERATIONAL,"{'lat': 45.4397238, 'lng': 9.0675894}",Oasi lago dei Cigni,ChIJ1TskvXzphkcRWCCKlJnnaIo,"['restaurant', 'point_of_interest', 'food', 'establishment']",guascona,4.0,493.0,,"Via Guascona, 60, Milano"
589,2563,OPERATIONAL,"{'lat': 45.4398281, 'lng': 9.1512757}",Caffetteria Santa Rita,ChIJXcglM77DhkcRuRv3hrS2lng,"['restaurant', 'point_of_interest', 'food', 'establishment']",bari,4.6,14.0,,"Via Bari, 2, Milano"
590,2566,OPERATIONAL,"{'lat': 45.439658, 'lng': 9.154318399999998}",Il Diamante2 - Ristorante Grill Pizzeria - Senza Glutine - Milano,ChIJg5Z1ktXDhkcRw-DqDrU3F3A,"['restaurant', 'food', 'point_of_interest', 'establishment']",modica,4.1,496.0,,"Via Modica, 8, Milano"
591,2578,OPERATIONAL,"{'lat': 45.4397837, 'lng': 9.157958200000001}",Ristorante Pizzeria Papavero,ChIJ4w3qhJTDhkcRGmJU9b04beQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",felice venosta,3.7,308.0,1.0,"Via Felice Venosta, 21, Milano"
600,2616,OPERATIONAL,"{'lat': 45.4398026, 'lng': 9.207640799999998}",Ristorante Mexicali - Milano Ortles,ChIJL7f7_zjEhkcRr5jWH_JyWtc,"['restaurant', 'food', 'point_of_interest', 'establishment']",ortles,3.9,1566.0,2.0,"Viale Ortles, 62, Milano"
603,2633,OPERATIONAL,"{'lat': 45.4392484, 'lng': 9.222235399999999}",Bar Paninoteca Twin Peaks,ChIJz0g5LcvFhkcRe1FS898OFuI,"['restaurant', 'point_of_interest', 'food', 'establishment']",polesine,4.9,7.0,,"Via Polesine, Milano"
604,2634,OPERATIONAL,"{'lat': 45.4395242, 'lng': 9.222265400000001}",Aladino Pizza D'asporto,ChIJbQ_OzDTEhkcRqlynL7fc0ZM,"['restaurant', 'point_of_interest', 'food', 'establishment']",sile,5.0,2.0,,"Via Sile, Milano"
605,2639,OPERATIONAL,"{'lat': 45.43978680000001, 'lng': 9.2233224}",Mo Confort Cafè,ChIJ_SMkR8vFhkcR8XgxOBpalwg,"['restaurant', 'food', 'point_of_interest', 'establishment']",polesine,3.9,91.0,,"Via Polesine, 39, Milano"
606,2641,OPERATIONAL,"{'lat': 45.4395403, 'lng': 9.223996099999997}",Casa di Giacomo Chiosco Bar,ChIJxzNck0rFhkcRgM_Ek4wcJ-4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ple luigi   corvetto4c02,4.7,27.0,,"P.le Luigi E. Corvetto.4C02, Milano"
618,2701,OPERATIONAL,"{'lat': 45.4405937, 'lng': 9.155151300000002}",Ristorante Carmen 2,ChIJ7SLBGJXDhkcRl9tKQhgMhrM,"['restaurant', 'food', 'point_of_interest', 'establishment']",bonaventura zumbini,4.2,488.0,1.0,"Via Bonaventura Zumbini, 46, Milano"
619,2703,OPERATIONAL,"{'lat': 45.4408371, 'lng': 9.156262}",Pizzeria Tutti I Gusti,ChIJ61h025TDhkcRz4E9FM1qWAc,"['restaurant', 'food', 'point_of_interest', 'establishment']",bonaventura zumbini,4.0,163.0,1.0,"Via Bonaventura Zumbini, 36, Milano"
620,2713,OPERATIONAL,"{'lat': 45.4406417, 'lng': 9.1748349}",osteria delle sorelle,ChIJf4-MKfXDhkcRiW45D5uDot8,"['restaurant', 'food', 'point_of_interest', 'establishment']",rimini,,,,"Via Rimini, 1, Milano"
624,2720,OPERATIONAL,"{'lat': 45.4404473, 'lng': 9.1787698}",Tomato Pizza,ChIJyTGCR77FhkcR0F7wkPeDCvc,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe meda,,,,"Via Giuseppe Meda, 43, Milano"
625,2723,OPERATIONAL,"{'lat': 45.44070560000001, 'lng': 9.180508800000002}",Mohemed Abdel Salam Elgendgg Ahmed,ChIJR1ulQAvEhkcRG9wF1QyANAA,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",ruggero bonghi,5.0,2.0,,"Via Ruggero Bonghi, 12, Milano"
629,2733,OPERATIONAL,"{'lat': 45.44031819999999, 'lng': 9.1978105}",Reiwa Fusion Restaurant,ChIJAXtV0evFhkcRG0H4s1nCcz0,"['restaurant', 'food', 'point_of_interest', 'establishment']",rutilia,4.4,340.0,2.0,"Via Rutilia, 16, Milano"
630,2734,OPERATIONAL,"{'lat': 45.44081970000001, 'lng': 9.197532299999999}",Xier,ChIJRWZcchXEhkcRLrnogCDUrvk,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",rutilia,3.8,334.0,1.0,"Via Rutilia, 16, Milano"
631,2736,OPERATIONAL,"{'lat': 45.4404091, 'lng': 9.1990941}",Ryslaine Moulay,ChIJ-RAyem_FhkcRAWePyjkPoXc,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe ripamonti,,,,"Via Giuseppe Ripamonti, 104, Milano"
634,2742,OPERATIONAL,"{'lat': 45.44047619999999, 'lng': 9.199504799999998}",Hotel Apollo,ChIJMzy8KOrFhkcRV3cVLW3sJWk,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",giuseppe ripamonti,2.0,1.0,,"Via Giuseppe Ripamonti, 102, Milano"
635,2744,OPERATIONAL,"{'lat': 45.440321, 'lng': 9.199928}",Bar piadineria Meeting Caffè,ChIJaVrp0j_EhkcRi8op6dacKNE,"['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",giuseppe ripamonti,4.3,22.0,,"Via Giuseppe Ripamonti, 109, Milano"
636,2764,OPERATIONAL,"{'lat': 45.4405669, 'lng': 9.2134898}",U Schiticchiu,ChIJs6dWHzfEhkcRLkWU45Lr8ng,"['restaurant', 'bakery', 'point_of_interest', 'food', 'store', 'establishment']",geremia bonomelli,4.1,502.0,2.0,"Piazza Geremia Bonomelli, 7, Milano"
637,2765,OPERATIONAL,"{'lat': 45.4405923, 'lng': 9.2135477}",Accussì,ChIJ-ftmp0TFhkcRmDOeAMkWknQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",geremia bonomelli,4.7,22.0,,"Piazza Geremia Bonomelli, 7, Milano"
638,2767,OPERATIONAL,"{'lat': 45.44058520000001, 'lng': 9.214251800000003}",Iume,ChIJKRVa5zbEhkcRZ2pxxI7rPRc,"['restaurant', 'food', 'point_of_interest', 'establishment']",mincio,4.0,718.0,2.0,"Via Mincio, 2, Milano"
641,2773,OPERATIONAL,"{'lat': 45.44039939999999, 'lng': 9.215425}",Il Molo,ChIJg3AblTbEhkcR0PAGF5D7iXg,"['restaurant', 'point_of_interest', 'food', 'establishment']",mincio,3.8,631.0,1.0,"Via Mincio, 9, Milano"
645,2809,OPERATIONAL,"{'lat': 45.4408581, 'lng': 9.2300623}",Forneria Metropolitana,ChIJi69C403FhkcRk2iICC7PSSc,"['restaurant', 'food', 'point_of_interest', 'establishment']",enrico caviglia,,,,"Via Enrico Caviglia, 11, Milano"
647,2829,OPERATIONAL,"{'lat': 45.4414348, 'lng': 9.116190099999999}",Pic Nic,ChIJPeacQUbChkcRz31IlvKHcno,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",molinetto di lorenteggio,4.6,316.0,2.0,"Via Molinetto di Lorenteggio, 45, Milano"
650,2842,OPERATIONAL,"{'lat': 45.44111410000001, 'lng': 9.151719600000002}",Ristorante Pizzeria Lo Smeraldo,ChIJ5zSe7L_DhkcRBALk1JYmKls,"['restaurant', 'point_of_interest', 'food', 'establishment']",ettore ponti,4.2,1683.0,2.0,"Via Ettore Ponti, 53, Milano"
651,2844,OPERATIONAL,"{'lat': 45.4411322, 'lng': 9.151903400000002}",Bontà senza Glutine,ChIJ20tyDf3DhkcRI5OHGitkZnU,"['restaurant', 'food', 'point_of_interest', 'establishment']",ettore ponti,4.2,40.0,,"Via Ettore Ponti, 53, Milano"
655,2860,OPERATIONAL,"{'lat': 45.4411795, 'lng': 9.1688305}",Arca Milano,ChIJj22QCn7DhkcRsCJnOQt7EQg,"['bar', 'night_club', 'art_gallery', 'restaurant', 'point_of_interest', 'food', 'establishment']",rimini,2.9,27.0,,"Via Rimini, 38, Milano"
660,2869,OPERATIONAL,"{'lat': 45.4417716, 'lng': 9.1736405}",Drinkiamo Bistrot,ChIJUzBorEPDhkcRakJn3HLi2RY,"['restaurant', 'food', 'point_of_interest', 'establishment']",imperia,,,,"Via Imperia, 13, Milano"
661,2870,OPERATIONAL,"{'lat': 45.4417442, 'lng': 9.17457}",Le Tournedos,ChIJRRbmEPXDhkcRLbMkKsuDwpE,"['restaurant', 'point_of_interest', 'food', 'establishment']",imperia,4.4,854.0,2.0,"Via Imperia, 7, Milano"
662,2875,OPERATIONAL,"{'lat': 45.441729, 'lng': 9.175119900000002}",Ristorante Distreat,ChIJuZHBxdnDhkcRZuFjnsdrr4E,"['restaurant', 'point_of_interest', 'food', 'establishment']",imperia,4.6,413.0,,"Via Imperia, 3, Milano"
663,2885,OPERATIONAL,"{'lat': 45.4416178, 'lng': 9.179023700000002}",Umi sushi pokè,ChIJNbvWJV_FhkcRJUTOPHbQ7ek,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe meda   pietro pomponazzi,4.2,26.0,,"Via Giuseppe Meda 35, Via Pietro Pomponazzi, 2, Milano"
664,2889,OPERATIONAL,"{'lat': 45.44158969999999, 'lng': 9.179420799999999}",Wasana Restaurant & Take Away,ChIJfcasAgvEhkcRIhPC7BIQY2U,"['restaurant', 'food', 'point_of_interest', 'establishment']",pietro pomponazzi,3.0,5.0,,"Via Pietro Pomponazzi, 4, Milano"
666,2895,OPERATIONAL,"{'lat': 45.44106879999999, 'lng': 9.181402499999999}",Altro,ChIJ38A6bP3FhkcRZhxmxFpZuRU,"['restaurant', 'food', 'point_of_interest', 'establishment']",francesco brioschi,5.0,13.0,,"Via Francesco Brioschi, 68, Milano"
667,2903,OPERATIONAL,"{'lat': 45.4411393, 'lng': 9.1892441}",Migasa Sushi e Cucina,ChIJcUx8v0_FhkcRb2EYut_pZ28,"['restaurant', 'food', 'point_of_interest', 'establishment']",bernardino verro,5.0,14.0,,"Via Bernardino Verro, 15, Milano"
669,2906,OPERATIONAL,"{'lat': 45.4411832, 'lng': 9.190076600000001}",Paninoeus,ChIJTTck7w7FhkcRA2oBGior0vw,"['restaurant', 'food', 'point_of_interest', 'establishment']",corrado ii il salico,4.4,17.0,,"Via Corrado II il Salico, 8, Milano"
670,2907,OPERATIONAL,"{'lat': 45.4412346, 'lng': 9.1903105}",Mestè,ChIJiXHtgX3FhkcRiTSVe1HEmcw,"['restaurant', 'food', 'point_of_interest', 'establishment']",corrado ii il salico,4.6,98.0,,"Via Corrado II il Salico, 12, Milano"
671,2911,OPERATIONAL,"{'lat': 45.441227, 'lng': 9.190463}",da Samir,ChIJuc6e_xLEhkcRENlGLJhnweA,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",corrado ii il salico,4.3,166.0,1.0,"Via Corrado II il Salico, 14, Milano"
674,2933,OPERATIONAL,"{'lat': 45.4412372, 'lng': 9.1998686}",Bar Devoti,ChIJNauZJj7EhkcRwSS1p4ye71Y,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",giuseppe ripamonti,4.1,150.0,,"Via Giuseppe Ripamonti, 93, Milano"
676,2944,OPERATIONAL,"{'lat': 45.4415837, 'lng': 9.2010803}",WOOD pokeria e bistrot,ChIJvza2Pz7EhkcRdYJejgZbav0,"['restaurant', 'point_of_interest', 'food', 'establishment']",serio,4.0,154.0,,"Via Serio, 9, Milano"
679,2953,OPERATIONAL,"{'lat': 45.44106679999999, 'lng': 9.213005299999999}",Il Giglio Snc Di Chiofalo Angelo E Francesco,ChIJjRikJDfEhkcRbZawOplJEIc,"['restaurant', 'food', 'point_of_interest', 'establishment']",geremia bonomelli,5.0,1.0,,"Piazza Geremia Bonomelli, 10, Milano"
682,2969,OPERATIONAL,"{'lat': 45.4412431, 'lng': 9.2161216}",Nuovo Mitsui 2,ChIJ4ez1tjbEhkcROp0NGFrKFn0,"['restaurant', 'food', 'point_of_interest', 'establishment']",brenta,4.1,703.0,1.0,"Viale Brenta, 14, Milano"
683,2973,OPERATIONAL,"{'lat': 45.4412789, 'lng': 9.216192200000002}",Mitsui,ChIJzTKKsTbEhkcR-7ama56xQcg,"['restaurant', 'food', 'point_of_interest', 'establishment']",brenta,3.3,4.0,,"Viale Brenta, 14, Milano"
684,2982,OPERATIONAL,"{'lat': 45.4417708, 'lng': 9.2201284}",Prince,ChIJcUNAeDPEhkcR8_KWMEPAHfs,"['restaurant', 'food', 'point_of_interest', 'establishment']",lodi,3.3,127.0,1.0,"Corso Lodi, 104, Milano"
686,2984,OPERATIONAL,"{'lat': 45.44165119999999, 'lng': 9.2204683}",Lifeng,ChIJU9-4ezPEhkcRcxh-8Ekpqe0,"['restaurant', 'food', 'point_of_interest', 'establishment']",lodi,4.2,137.0,1.0,"Corso Lodi, 106, Milano"
689,2990,OPERATIONAL,"{'lat': 45.441841, 'lng': 9.220818}",Restaurant and Pizzeria da Mimmo,ChIJL7V7cDPEhkcRkLwwklTgpYc,"['restaurant', 'food', 'point_of_interest', 'establishment']",lodi,4.0,835.0,2.0,"Corso Lodi, 107, Milano"
