id,title,r_bubbles,r_number,cook_type,expensive
5868,5869. La Piadineria,"Punteggio 2,5 su 5",3 recensioni,"Italiana, Fast food",€
5869,5870. Brisas del Peru,"Punteggio 3,0 su 5",45 recensioni,Peruviana,€€ - €€€
5870,5871. Fresco Pizzeria Trattoria - Milano Sempione,"Punteggio 2,5 su 5",26 recensioni,"Italiana, Pizza",€€ - €€€
5871,5872. Legend 54,"Punteggio 3,0 su 5",60 recensioni,"Bar, Pub",€
5872,5873. Doppio Malto Duomo,"Punteggio 2,5 su 5",7 recensioni,"Birreria, Pub",?
5873,5874. Kiosko Sushi and More - Tolstoi,"Punteggio 2,5 su 5",6 recensioni,"Cinese, Giapponese",€€ - €€€
5874,5875. Pizzicotto Pizzeria Italiana,"Punteggio 3,0 su 5",23 recensioni,"Italiana, Pizza",?
5875,5876. Bar XX Secolo,"Punteggio 3,0 su 5",4 recensioni,?,?
5876,5877. La Madonnina,"Punteggio 2,5 su 5",21 recensioni,Pizza,€
5877,5878. Beda House,"Punteggio 3,0 su 5",347 recensioni,"Bar, Pub",€€ - €€€
5878,5879. Sushi Zuo,"Punteggio 3,0 su 5",37 recensioni,"Giapponese, Sushi",€
5879,5880. Zero21 Cinque Giornate,"Punteggio 2,5 su 5",3 recensioni,?,?
5880,5881. Savini Bistrot,"Punteggio 3,0 su 5",8 recensioni,Italiana,?
5881,5882. Anche - Via Oxilia,"Punteggio 3,0 su 5",19 recensioni,"Pizza, Italiana",€€ - €€€
5882,5883. Tagliala - Arco della Pace,"Punteggio 3,0 su 5",81 recensioni,"Italiana, Pizza",€€ - €€€
5883,5884. WASKA Pisco Bar,"Punteggio 3,0 su 5",18 recensioni,"Peruviana, Internazionale",?
5884,5885. Chifa Perú,"Punteggio 2,0 su 5",2 recensioni,"Peruviana, Sudamericana",?
5885,5886. La Palma,"Punteggio 3,0 su 5",76 recensioni,"Italiana, Pizza",€
5886,5887. La Piadineria,"Punteggio 3,0 su 5",11 recensioni,Italiana,?
5887,5888. La piadineria,"Punteggio 2,5 su 5",16 recensioni,Italiana,?
5888,5889. Migjorn Café,"Punteggio 3,0 su 5",14 recensioni,Fast food,?
5889,5890. Il Panzerotto del Senatore,"Punteggio 3,0 su 5",27 recensioni,"Italiana, Pizza",€
5890,5891. Vertigo Bar,"Punteggio 3,0 su 5",7 recensioni,"Italiana, Bar",€€ - €€€
5891,5892. Sahara Shisha Bar/Lounge,"Punteggio 2,5 su 5",5 recensioni,Araba,€€ - €€€
5892,5893. Old Wild West,"Punteggio 3,0 su 5",430 recensioni,"Steakhouse, Fast food",€€ - €€€
5893,5894. Ristorante Salamanca,"Punteggio 2,5 su 5",19 recensioni,"Mediterranea, Spagnola",€€ - €€€
5894,5895. McDonald's,"Punteggio 3,0 su 5",13 recensioni,€,?
5895,5896. Wiener Haus,"Punteggio 3,0 su 5",353 recensioni,"Tedesca, Austriaca",€€ - €€€
5896,5897. Poma Fiori & Caffè,"Punteggio 2,0 su 5",4 recensioni,Italiana,?
5897,5898. Pizzeria Naturale,"Punteggio 3,0 su 5",723 recensioni,"Italiana, Pizza",€€ - €€€
5898,5899. Ristorante Dream,"Punteggio 3,0 su 5",17 recensioni,"Cinese, Giapponese",?
5899,5900. Bistrot Milano Duomo,"Punteggio 3,0 su 5",39 recensioni,"Italiana, Contemporanea",€
5900,5901. Golden Burger,"Punteggio 2,5 su 5",5 recensioni,"Pizza, Fast food",?
5901,5902. Ponte Vecchio Caffe,"Punteggio 2,5 su 5",6 recensioni,Italiana,€
5902,5903. Motta Milano 1928,"Punteggio 3,0 su 5",488 recensioni,"Italiana, Internazionale",€€€€
5903,5904. Tortuga,"Punteggio 2,5 su 5",74 recensioni,"Italiana, Birreria",€
5904,5905. Domino's Pizza,"Punteggio 3,0 su 5",101 recensioni,"Pizza, Italiana",€€ - €€€
5905,5906. Pandenus Melzi d'Eril,"Punteggio 3,0 su 5",285 recensioni,"Italiana, Caffè",€€ - €€€
5906,5907. Il Chiringuito,"Punteggio 2,5 su 5",17 recensioni,Mediterranea,?
5907,5908. BAR LOVE - IL BAR DEL CUORE,"Punteggio 2,5 su 5",7 recensioni,"Italiana, Internazionale",?
5908,5909. Non Solo Puglia Teche Uei,"Punteggio 2,5 su 5",3 recensioni,Italiana (sud),?
5909,5910. Great American Grill,"Punteggio 2,5 su 5",6 recensioni,Italiana,€€ - €€€
5910,5911. Great American Grill,"Punteggio 2,5 su 5",6 recensioni,Italiana,€€ - €€€
5911,5912. Niso's Pizza & Hamburger,"Punteggio 1,0 su 5",1 recensione,?,?
5912,5913. Bollani Milano 1930,"Punteggio 3,0 su 5",12 recensioni,Italiana,€
5913,5914. Exit Pastificio Urbano,"Punteggio 2,5 su 5",27 recensioni,Italiana,?
5914,5915. San Pietro Milano,"Punteggio 3,0 su 5",784 recensioni,"Italiana, Bar",€€ - €€€
5915,5916. Bentobus,"Punteggio 3,0 su 5",22 recensioni,?,?
5916,5917. Old Fox Pub,"Punteggio 3,0 su 5",222 recensioni,"Bar, Britannica",€
5917,5918. Nelson,"Punteggio 3,0 su 5",9 recensioni,"Caffè, Internazionale",€
5918,5919. Ocean Fish,"Punteggio 1,0 su 5",1 recensione,Italiana,€€ - €€€
5919,5920. Mevlana 2 Snc,"Punteggio 2,5 su 5",7 recensioni,€,?
5920,5921. Pizzeria San Francesco,"Punteggio 1,0 su 5",1 recensione,"Pizza, Cibo di strada",?
5921,5922. Mc Donalds Milano Piazzale Loreto,"Punteggio 3,0 su 5",54 recensioni,Fast food,€
5922,5923. Il Cuore Della Sicilia,"Punteggio 2,5 su 5",17 recensioni,Italiana,€€ - €€€
5923,5924. Pizzeria Il Faraone,"Punteggio 3,0 su 5",16 recensioni,Pizza,€
5924,5925. Vista Darsena,"Punteggio 2,5 su 5",284 recensioni,"Italiana, Bar",€
5925,5926. La Piadineria,"Punteggio 2,5 su 5",7 recensioni,"Italiana, Fast food",€
5926,5927. Burgez via Bligny 2,"Punteggio 2,5 su 5",12 recensioni,€€ - €€€,?
5927,5928. Bisicchia Rusticheria Siciliana Bistrot,"Punteggio 2,0 su 5",2 recensioni,"Italiana, Siciliana",?
5928,5929. Sapore,"Punteggio 1,0 su 5",1 recensione,"Bar, Pub",?
5929,5930. Ckn & Ckn,"Punteggio 1,0 su 5",1 recensione,Americana,?
5930,5931. Caffé Villa,"Punteggio 2,5 su 5",8 recensioni,Italiana,€€ - €€€
5931,5932. Cortile Flora,"Punteggio 2,5 su 5",3 recensioni,Italiana,?
5932,5933. Bar Silva,"Punteggio 2,5 su 5",9 recensioni,"Italiana, Bar",€
5933,5934. La Gioia,"Punteggio 4,5 su 5",42 recensioni,"Italiana, Pesce",€€ - €€€
5934,5935. El Castillo,"Punteggio 2,0 su 5",2 recensioni,Messicana,€€ - €€€
5935,5936. Ristorante Pizzeria Titanic,"Punteggio 2,5 su 5",14 recensioni,"Italiana, Bar",€
5936,5937. Mood Sushi Experience,"Punteggio 3,0 su 5",34 recensioni,"Pesce, Sushi",€
5937,5938. Rabbit Hole Cafè,"Punteggio 3,0 su 5",109 recensioni,"Bar, Pub",?
5938,5939. Domino's Pizza,"Punteggio 2,5 su 5",7 recensioni,"Pizza, Italiana",€
5939,5940. AlBar,"Punteggio 2,5 su 5",25 recensioni,"Italiana, Caffè",€€ - €€€
5940,5941. Ristorante Pizzeria Unica,"Punteggio 3,0 su 5",21 recensioni,"Pizza, Italiana",€
5941,5942. Bar 500,"Punteggio 2,5 su 5",17 recensioni,Italiana,?
5942,5943. Beynac,"Punteggio 2,5 su 5",33 recensioni,€,?
5943,5944. [Lù-Po],"Punteggio 2,5 su 5",20 recensioni,Pub,?
5944,5945. Baunilla Pasticceria Creativa - Alvar Aalto,"Punteggio 2,5 su 5",17 recensioni,"Italiana, Brasiliana",?
5945,5946. Pub Sitting Bull,"Punteggio 2,5 su 5",42 recensioni,"Bar, Pub",€
5946,5947. Mani In Pasta,"Punteggio 5,0 su 5",23 recensioni,Italiana,?
5947,5948. Pisani G & B Cafe,"Punteggio 1,5 su 5",2 recensioni,Italiana,?
5948,5949. Lux bar,"Punteggio 3,0 su 5",136 recensioni,"Italiana, Caffè",€€ - €€€
5949,5950. Quintessenza,"Punteggio 2,5 su 5",5 recensioni,"Italiana, Birreria",?
5950,5951. Bar Carracciolo,"Punteggio 2,0 su 5",2 recensioni,?,?
5951,5952. Bar Sofia,"Punteggio 2,5 su 5",3 recensioni,?,?
5952,5953. Fiori Oscuri,"Punteggio 3,0 su 5",48 recensioni,Italiana,?
5953,5954. La Montagnetta,"Punteggio 2,0 su 5",4 recensioni,?,?
5954,5955. Quore Italiano,"Punteggio 2,0 su 5",2 recensioni,Italiana,?
5955,5956. Déjàvu Caffè,"Punteggio 1,0 su 5",1 recensione,"Bar, Pub",?
5956,5957. Bar Arcobaleno,"Punteggio 1,0 su 5",1 recensione,"Bar, Pub",?
5957,5958. Prima Cafè,"Punteggio 2,5 su 5",11 recensioni,"Bar, Pub",?
5958,5959. Cheese Park Milano,"Punteggio 3,0 su 5",62 recensioni,Italiana,€€ - €€€
5959,5960. Pasticceria Bagala,"Punteggio 3,0 su 5",61 recensioni,"Italiana, Bar",€€ - €€€
5960,5961. Pizza Lab,"Punteggio 2,5 su 5",5 recensioni,Pizza,?
5961,5962. Red - Read Eat Dream,"Punteggio 2,5 su 5",44 recensioni,"Italiana, Europea",€€ - €€€
5962,5963. Judo Sushi Ristorante,"Punteggio 3,0 su 5",125 recensioni,"Cinese, Giapponese",€€ - €€€
5963,5964. Ristorante Osvi & Mari,"Punteggio 2,5 su 5",25 recensioni,"Pizza, Italiana",€€ - €€€
5964,5965. Pizzeria Tre Colori,"Punteggio 1,0 su 5",1 recensione,Italiana,?
5965,5966. Corso Como 5 Lounge Bar,"Punteggio 2,0 su 5",2 recensioni,?,?
5966,5967. Overland Milano,"Punteggio 1,0 su 5",1 recensione,?,?
5967,5968. Vicious Pizza & Deli,"Punteggio 2,0 su 5",2 recensioni,Italiana,?
5968,5969. First Club,"Punteggio 1,0 su 5",1 recensione,?,?
5969,5970. Domino's Pizza,"Punteggio 2,5 su 5",20 recensioni,Americana,€
5970,5971. Andrew's Bar,"Punteggio 3,0 su 5",31 recensioni,Italiana,€
5971,5972. Nuovo Bar delle Ore,"Punteggio 3,0 su 5",29 recensioni,"Caffè, Europea",€
5972,5973. San Giorgio Trattoria-Pizzeria,"Punteggio 2,5 su 5",30 recensioni,"Pizza, Italiana",€
5973,5974. E' Arrivato Paolino,"Punteggio 1,0 su 5",1 recensione,?,?
5974,5975. Alice Pizza,"Punteggio 2,5 su 5",8 recensioni,"Italiana, Pizza",€
5975,5976. Saporitaliani,"Punteggio 2,5 su 5",6 recensioni,Italiana,?
5976,5977. Spizzico Duomo,"Punteggio 2,5 su 5",64 recensioni,Pizza,€
5977,5978. Toasteria Italiana,"Punteggio 1,0 su 5",2 recensioni,?,?
5978,5979. Crazy Pizza,"Punteggio 2,5 su 5",7 recensioni,€,?
5979,5980. La Stradina,"Punteggio 1,0 su 5",1 recensione,Cinese,?
5980,5981. ZestEat,"Punteggio 2,5 su 5",23 recensioni,Italiana,€€ - €€€
5981,5982. Pelledoca - Music & Restaurant,"Punteggio 2,5 su 5",161 recensioni,"Italiana, Europea",€€ - €€€
5982,5983. Kashmir Takeaway Halal Food,"Punteggio 1,0 su 5",1 recensione,"Indiana, Fast food",€€ - €€€
5983,5984. Ristorante Del Pesce Al Pontile,"Punteggio 2,0 su 5",2 recensioni,Pesce,?
5984,5985. Base,"Punteggio 3,0 su 5",51 recensioni,"Gastronomia, Contemporanea",€€ - €€€
5985,5986. Caffetteria Santo Stefano,"Punteggio 2,5 su 5",12 recensioni,"Italiana, Bar",?
5986,5987. Pizzeria San Giorgio,"Punteggio 2,5 su 5",11 recensioni,"Italiana, Pizza",?
5987,5988. Pizzeria 4 Fratelli,"Punteggio 2,5 su 5",14 recensioni,"Pizza, Italiana",€
5988,5989. Kebap Point Hela Ayman,"Punteggio 1,0 su 5",1 recensione,Cibo di strada,?
5989,5990. Ristorante La Montagnetta,"Punteggio 2,5 su 5",66 recensioni,"Italiana, Pizza",€
5990,5991. Ichi Station Vittoria,"Punteggio 1,0 su 5",1 recensione,"Giapponese, Sushi",?
5991,5992. Senzanome Coffee & More,"Punteggio 1,0 su 5",1 recensione,"Bar, Pub",?
5992,5993. Kebhouze - Porta Genova,"Punteggio 1,0 su 5",1 recensione,Fast food,?
5993,5994. Le Specialità,"Punteggio 3,0 su 5",1.127 recensioni,"Italiana, Pizza",€€€€
5994,5995. Terra mare profumi di Sud,"Punteggio 2,5 su 5",15 recensioni,"Italiana, Pizza",€€ - €€€
5995,5996. My Chef,"Punteggio 2,5 su 5",27 recensioni,"Fast food, Mediterranea",€€ - €€€
5996,5997. Il Panino Ignorante Gourmet - Via Pavia,"Punteggio 1,0 su 5",1 recensione,?,?
5997,5998. Antica Focacceria San Francesco,"Punteggio 3,0 su 5",238 recensioni,"Italiana, Siciliana",€€ - €€€
5998,5999. Royal Garden,"Punteggio 2,5 su 5",12 recensioni,"Cinese, Sushi",€
5999,6000. Cordusio2,"Punteggio 2,5 su 5",7 recensioni,Italiana,€
6000,6001. Gran Bar,"Punteggio 1,0 su 5",1 recensione,"Italiana, Bar",?
6001,6002. Hela Chicken,"Punteggio 1,0 su 5",1 recensione,Cibo di strada,?
6002,6003. Osteria Pugliese,"Punteggio 3,0 su 5",251 recensioni,"Italiana, Mediterranea",€€ - €€€
6003,6004. Richmond Cafe,"Punteggio 3,0 su 5",97 recensioni,Italiana,€€€€
6004,6005. Kumo Sushi Bar Take Away,"Punteggio 2,5 su 5",70 recensioni,"Cinese, Giapponese",€
6005,6006. Burrito Garage,"Punteggio 1,0 su 5",1 recensione,Messicana,€€ - €€€
6006,6007. Pizzeria Padre Pio,"Punteggio 1,0 su 5",1 recensione,Pizza,?
6007,6008. Max & Nix il Copto,"Punteggio 3,0 su 5",19 recensioni,Italiana,€
6008,6009. Burger King,"Punteggio 1,0 su 5",1 recensione,?,?
6009,6010. Santarosa 9,"Punteggio 1,0 su 5",1 recensione,Italiana,?
6010,6011. Sila Kebap Pizzeria,"Punteggio 1,0 su 5",1 recensione,"Italiana, Pizza",?
6011,6012. Apollo Club Milano,"Punteggio 3,0 su 5",89 recensioni,"Italiana, Italiana (sud)",€€ - €€€
6012,6013. Ristorante Il Castello,"Punteggio 1,0 su 5",1 recensione,Italiana,?
6013,6014. Panificio Fornetto,"Punteggio 1,0 su 5",1 recensione,"Italiana, Pizza",?
6014,6015. Ecooking Bistrot - Corso Italia,"Punteggio 1,0 su 5",1 recensione,?,?
6015,6016. Drink Doria,"Punteggio 2,5 su 5",11 recensioni,"Bar, Pub",€€ - €€€
6016,6017. Bar Da Selina,"Punteggio 1,0 su 5",1 recensione,"Bar, Pub",?
6017,6018. Juice Bar,"Punteggio 3,0 su 5",105 recensioni,"Bar, Caffè",€
6018,6019. La Ringhiera,"Punteggio 3,0 su 5",591 recensioni,"Italiana, Bar",€
6019,6020. Hotpot Italia,"Punteggio 1,0 su 5",1 recensione,"Italiana, Cinese",?
6020,6021. Bar Girasole,"Punteggio 1,0 su 5",1 recensione,"Bar, Pub",?
6021,6022. Pandino Bistrot Milano,"Punteggio 2,5 su 5",401 recensioni,Italiana,€€ - €€€
6022,6023. Pizzeria Il Ponte,"Punteggio 1,0 su 5",1 recensione,"Pizza, Cibo di strada",?
6023,6024. Bar Asia,"Punteggio 1,0 su 5",1 recensione,?,?
6024,6025. Cigarettes & Coffee,"Punteggio 2,0 su 5",4 recensioni,?,?
6025,6026. Istanbul Turkish Kebap,"Punteggio 1,0 su 5",1 recensione,"Pizza, Fast food",?
6026,6027. Buccaneers,"Punteggio 1,0 su 5",1 recensione,?,?
6027,6028. Istanbul Gorla Kebap,"Punteggio 2,0 su 5",3 recensioni,Asiatica,€
6028,6029. Pizzeria Santa Lucia,"Punteggio 2,5 su 5",84 recensioni,"Italiana, Pizza",€€ - €€€
6029,6030. Caffé Ambrosiano,"Punteggio 2,5 su 5",16 recensioni,€,?
6030,6031. Bar 5 Stelle,"Punteggio 2,0 su 5",5 recensioni,?,?
6031,6032. Calavera Restaurant,"Punteggio 2,5 su 5",519 recensioni,"Messicana, Centro americana",€€ - €€€
6032,6033. Poke House - Meravigli,"Punteggio 2,0 su 5",3 recensioni,Hawaiana,?
6033,6034. Kai Fa,"Punteggio 2,5 su 5",4 recensioni,Cinese,?
6034,6035. Bar Gambrine,"Punteggio 2,5 su 5",29 recensioni,"Bar, Caffè",€
6035,6036. Foodie's,"Punteggio 2,5 su 5",56 recensioni,"Italiana, Bar",€
6036,6037. Bar Del Politecnico,"Punteggio 1,5 su 5",2 recensioni,?,?
6037,6038. Ristorante Corallo,"Punteggio 2,5 su 5",151 recensioni,"Italiana, Pizza",€€ - €€€
6038,6039. BBQ Hooligans,"Punteggio 1,0 su 5",3 recensioni,?,?
6039,6040. Starbucks,"Punteggio 1,5 su 5",2 recensioni,?,?
6040,6041. Victoria's Club,"Punteggio 2,5 su 5",19 recensioni,Italiana,?
6041,6042. Domino's Pizza,"Punteggio 2,5 su 5",14 recensioni,"Pizza, Italiana",€
6042,6043. McDonald's,"Punteggio 2,5 su 5",37 recensioni,Fast food,€
6043,6044. Braci By Barù,"Punteggio 2,0 su 5",3 recensioni,Barbecue,?
6044,6045. Mediterraneo,"Punteggio 2,5 su 5",40 recensioni,"Pizza, Italiana",€
6045,6046. Scorpion Bar Ristorante,"Punteggio 2,5 su 5",131 recensioni,"Bar, Italiana",€€ - €€€
6046,6047. McDonald's,"Punteggio 2,5 su 5",33 recensioni,Fast food,€
6047,6048. McDonald's Milano de Gasperi,"Punteggio 2,5 su 5",21 recensioni,Fast food,€
6048,6049. Peacock Lounge,"Punteggio 3,0 su 5",19 recensioni,?,?
6049,6050. Mo Comfort Cafe,"Punteggio 2,5 su 5",41 recensioni,"Caffè, Italiana",€
6050,6051. Sequoia Milano,"Punteggio 3,0 su 5",45 recensioni,"Americana, Pizza",?
6051,6052. Salvini,"Punteggio 2,5 su 5",11 recensioni,Italiana,?
6052,6053. La tavernetta,"Punteggio 2,5 su 5",25 recensioni,"Pizza, Italiana",€
6053,6054. The Beach Milano,"Punteggio 2,5 su 5",120 recensioni,€€ - €€€,?
6054,6055. Globe Caffè Lounge Bar,"Punteggio 1,5 su 5",2 recensioni,?,?
6055,6056. Bar Tabacchi Cadorna,"Punteggio 2,5 su 5",17 recensioni,Caffè,€€ - €€€
6056,6057. Bar Atlantic Esselunga Via Lorenteggio,"Punteggio 1,5 su 5",2 recensioni,Italiana,?
6057,"6058. Foodie's By Tramezzino - Corso XXII Marzo, 5","Punteggio 2,5 su 5",38 recensioni,"Italiana, Bar",€€ - €€€
6058,6059. Pub Cartoons,"Punteggio 2,5 su 5",19 recensioni,"Barbecue, Bar",€€ - €€€
6059,6060. Break Time Café,"Punteggio 2,5 su 5",65 recensioni,"Italiana, Mediterranea",€
6060,6061. Coffyness Milano,"Punteggio 2,0 su 5",5 recensioni,?,?
6061,6062. Pizzeria Romana Dai Burini,"Punteggio 2,5 su 5",28 recensioni,"Pizza, Italiana",€
6062,6063. Casa Locatelli,"Punteggio 2,0 su 5",5 recensioni,?,?
6063,6064. KFC,"Punteggio 2,5 su 5",110 recensioni,"Italiana, Americana",€
6064,6065. Big Bar Milano Srl,"Punteggio 2,5 su 5",22 recensioni,Caffè,€
6065,6066. Bar New Boston,"Punteggio 2,5 su 5",20 recensioni,?,?
6066,6067. Ristorante Charleston,"Punteggio 3,0 su 5",1.290 recensioni,"Italiana, Pizza",€€ - €€€
6067,6068. Valendino,"Punteggio 2,0 su 5",5 recensioni,"Italiana, Pizza",?
6068,6069. Ristorante ciao,"Punteggio 2,5 su 5",38 recensioni,"Italiana, Internazionale",€
6069,6070. Da Pinny piZzeria con cucina,"Punteggio 2,0 su 5",5 recensioni,Pizza,€€ - €€€
6070,6071. Osteria Rap del Gargano,"Punteggio 2,5 su 5",193 recensioni,"Italiana, Pizza",€€ - €€€
6071,6072. California Bakery,"Punteggio 2,5 su 5",190 recensioni,"Italiana, Americana",€€ - €€€
6072,6073. McDonald's,"Punteggio 2,5 su 5",26 recensioni,Fast food,€
6073,6074. Il Fornaio Di La Monaca Paolo,"Punteggio 2,5 su 5",16 recensioni,"Italiana, Caffè",€
6074,6075. Pitbull Cafe,"Punteggio 2,5 su 5",118 recensioni,€€ - €€€,?
6075,6076. Flow,"Punteggio 2,5 su 5",19 recensioni,?,?
6076,6077. RosebyMary,"Punteggio 2,5 su 5",24 recensioni,"Italiana, Caffè",€€ - €€€
6077,6078. Kebhouze,"Punteggio 2,5 su 5",41 recensioni,Fusion,?
6078,6079. Pizzeria San Giorgio,"Punteggio 2,5 su 5",17 recensioni,"Pizza, Italiana",€
6079,6080. Ride Milano,"Punteggio 2,5 su 5",5 recensioni,€,?
6080,6081. Portioli,"Punteggio 2,5 su 5",8 recensioni,?,?
6081,6082. Canottieri Milano,"Punteggio 2,5 su 5",18 recensioni,Italiana,€
6082,6083. Pizzeria Santa Maria,"Punteggio 1,0 su 5",2 recensioni,Pizza,?
6083,6084. Ichi Station,"Punteggio 2,5 su 5",7 recensioni,"Giapponese, Sushi",€€ - €€€
6084,6085. Il Fuoripizza,"Punteggio 2,5 su 5",18 recensioni,"Italiana, Pizza",€
6085,6086. Ouya Gourmet,"Punteggio 2,5 su 5",150 recensioni,"Italiana, Cinese",€€ - €€€
6086,6087. Gelateria Emporio cafe,"Punteggio 1,0 su 5",2 recensioni,?,?
6087,6088. Caffe' Verdi,"Punteggio 2,5 su 5",151 recensioni,"Italiana, Caffè",€€ - €€€
6088,6089. L'Osterietta Brera,"Punteggio 1,0 su 5",2 recensioni,Italiana,?
6089,6090. Gud,"Punteggio 2,5 su 5",272 recensioni,"Italiana, Bar",€
6090,6091. Caffe' Manzoni,"Punteggio 2,5 su 5",202 recensioni,"Italiana, Europea",€€ - €€€
6091,6092. Roadhouse Grill,"Punteggio 2,5 su 5",279 recensioni,"Americana, Steakhouse",€€ - €€€
6092,6093. Poke House - Wagner,"Punteggio 1,5 su 5",3 recensioni,Hawaiana,?
6093,6094. Alice Pizzeria,"Punteggio 2,0 su 5",4 recensioni,"Italiana, Pizza",?
6094,6095. Kineo café,"Punteggio 2,0 su 5",8 recensioni,"Italiana, Bar",?
6095,6096. McDonald's,"Punteggio 2,5 su 5",15 recensioni,Fast food,?
6096,6097. Mevlana,"Punteggio 1,0 su 5",2 recensioni,"Pizza, Cibo di strada",?
6097,6098. Bistrot City Life,"Punteggio 2,5 su 5",47 recensioni,"Italiana, Bar",€€ - €€€
6098,6099. La Locanda Di Brera,"Punteggio 2,5 su 5",151 recensioni,"Italiana, Romana",€€ - €€€
6099,6100. La Filetteria Italiana Morosini,"Punteggio 1,0 su 5",2 recensioni,?,?
6100,6101. Spontini,"Punteggio 2,5 su 5",182 recensioni,Italiana,€
6101,6102. Ciccio Pizza,"Punteggio 2,5 su 5",73 recensioni,"Italiana, Pizza",€€ - €€€
6102,6103. Caffè Pasticceria Dè Cherubini,"Punteggio 2,5 su 5",83 recensioni,"Caffè, Italiana",€€ - €€€
6103,6104. McDonald's,"Punteggio 2,5 su 5",23 recensioni,Fast food,€
6104,6105. Angolo Di Casa Brera,"Punteggio 2,5 su 5",18 recensioni,"Italiana, Pizza",?
6105,6106. Frida Kafè,"Punteggio 1,0 su 5",3 recensioni,"Italiana, Bar",€€ - €€€
6106,6107. Ristorantevilla,"Punteggio 1,0 su 5",2 recensioni,"Italiana, Cinese",€€€€
6107,6108. Bar Bianco,"Punteggio 2,5 su 5",164 recensioni,"Bar, Italiana",€€ - €€€
6108,6109. Caffe in Giardino Triennale,"Punteggio 2,5 su 5",20 recensioni,?,?
6109,6110. Pizzamente pizza,"Punteggio 2,5 su 5",81 recensioni,"Italiana, Pizza",€
6110,6111. Artisti Del Vegetariano,"Punteggio 2,0 su 5",10 recensioni,Italiana,?
6111,6112. Bar Basso,"Punteggio 2,5 su 5",452 recensioni,"Bar, Caffè",€€ - €€€
6112,6113. Bar Addis Abeba,"Punteggio 1,5 su 5",3 recensioni,"Bar, Pub",?
6113,6114. Palinuro Bar,"Punteggio 2,0 su 5",6 recensioni,Wine Bar,?
6114,6115. Pizzeria Da Totó 2,"Punteggio 2,5 su 5",16 recensioni,"Italiana, Pizza",?
6115,6116. Insomnia Pub Karaoke,"Punteggio 2,0 su 5",8 recensioni,Italiana,?
6116,6117. Pattini Marinoni,"Punteggio 2,5 su 5",134 recensioni,Italiana,€
6117,6118. Cafe Olimpia,"Punteggio 2,5 su 5",488 recensioni,"Italiana, Bar",€€ - €€€
6118,6119. La Casa Iberica,"Punteggio 2,0 su 5",5 recensioni,Spagnola,?
6119,6120. Poke House - Fiamma,"Punteggio 1,0 su 5",2 recensioni,Hawaiana,?
6120,6121. Poke House - Fiamma,"Punteggio 1,0 su 5",2 recensioni,Hawaiana,?
6121,6122. Poldo Street Food,"Punteggio 2,0 su 5",11 recensioni,?,?
6122,6123. Open Mind Bistrò,"Punteggio 2,5 su 5",28 recensioni,Italiana,€€ - €€€
6123,6124. Ma che ce frega,"Punteggio 2,5 su 5",149 recensioni,Italiana,?
6124,6125. La Pianta,"Punteggio 2,5 su 5",241 recensioni,"Italiana, Pizza",€€ - €€€
6125,6126. Istanbul Monte Ararat Kebab Pizza,"Punteggio 1,5 su 5",3 recensioni,"Pizza, Cibo di strada",?
6126,6127. GUD,"Punteggio 2,5 su 5",54 recensioni,"Bar, Pub",€€ - €€€
